cityId,stateId,en_name,lat,lng,state_name,country_name
1006,5,Tholangamuwa,7.233983,80.225956,Sabaragamuwa,Sri Lanka
1007,5,Thotawella,7.3555,80.3969,Sabaragamuwa,Sri Lanka
1008,5,Udaha Hawupe,7.05,80.2833,Sabaragamuwa,Sri Lanka
1009,5,Udapotha,7.09414,80.377416,Sabaragamuwa,Sri Lanka
1010,5,Uduwa,7.110957,80.387557,Sabaragamuwa,Sri Lanka
1011,5,Undugoda,7.141866,80.365332,Sabaragamuwa,Sri Lanka
1012,5,Ussapitiya,7.216957,80.444573,Sabaragamuwa,Sri Lanka
1013,5,Wahakula,7.058236,80.207402,Sabaragamuwa,Sri Lanka
1014,5,Waharaka,7.088513,80.198619,Sabaragamuwa,Sri Lanka
1015,5,Wanaluwewa,7.0667,80.175,Sabaragamuwa,Sri Lanka
1016,5,Warakapola,7.230053,80.196768,Sabaragamuwa,Sri Lanka
1017,5,Watura,7.1833,80.3833,Sabaragamuwa,Sri Lanka
1018,5,Weeoya,7.0469,80.3502,Sabaragamuwa,Sri Lanka
1019,5,Wegalla,7.099631,80.30654,Sabaragamuwa,Sri Lanka
1020,5,Weligalla,7.1833,80.2,Sabaragamuwa,Sri Lanka
1021,5,Welihelatenna,7.0333,80.3333,Sabaragamuwa,Sri Lanka
1022,5,Wewelwatta,6.85,80.35,Sabaragamuwa,Sri Lanka
1023,5,Yatagama,7.32512,80.356415,Sabaragamuwa,Sri Lanka
1024,5,Yatapana,7.1333,80.3,Sabaragamuwa,Sri Lanka
1025,5,Yatiyantota,7.0242,80.3006,Sabaragamuwa,Sri Lanka
1026,5,Yattogoda,7.2333,80.2667,Sabaragamuwa,Sri Lanka
1674,5,Akarella,6.59053,80.644197,Sabaragamuwa,Sri Lanka
1675,5,Amunumulla,6.7333,80.75,Sabaragamuwa,Sri Lanka
1676,5,Atakalanpanna,6.5333,80.6,Sabaragamuwa,Sri Lanka
1677,5,Ayagama,6.63662,80.317329,Sabaragamuwa,Sri Lanka
1678,5,Balangoda,6.661743,80.69371,Sabaragamuwa,Sri Lanka
1679,5,Batatota,6.8333,80.3667,Sabaragamuwa,Sri Lanka
1680,5,Beralapanathara,6.4521,80.4894,Sabaragamuwa,Sri Lanka
1681,5,Bogahakumbura,6.6833,80.7667,Sabaragamuwa,Sri Lanka
1682,5,Bolthumbe,6.739114,80.664956,Sabaragamuwa,Sri Lanka
1683,5,Bomluwageaina,6.4,80.6333,Sabaragamuwa,Sri Lanka
1684,5,Bowalagama,6.3917,80.6833,Sabaragamuwa,Sri Lanka
1685,5,Bulutota,6.4333,80.65,Sabaragamuwa,Sri Lanka
1686,5,Dambuluwana,6.7167,80.3333,Sabaragamuwa,Sri Lanka
1687,5,Daugala,6.4901,80.4248,Sabaragamuwa,Sri Lanka
1688,5,Dela,6.6258,80.4486,Sabaragamuwa,Sri Lanka
1689,5,Delwala,6.513055,80.473993,Sabaragamuwa,Sri Lanka
1690,5,Dodampe,6.73603,80.301105,Sabaragamuwa,Sri Lanka
1691,5,Doloswalakanda,6.55133,80.470258,Sabaragamuwa,Sri Lanka
1692,5,Dumbara Manana,6.680322,80.247485,Sabaragamuwa,Sri Lanka
1693,5,Eheliyagoda,6.85,80.2667,Sabaragamuwa,Sri Lanka
1694,5,Ekamutugama,6.3406,80.7804,Sabaragamuwa,Sri Lanka
1695,5,Elapatha,6.66081,80.366828,Sabaragamuwa,Sri Lanka
1696,5,Ellagawa,6.5687,80.363,Sabaragamuwa,Sri Lanka
1697,5,Ellaulla,6.8583,80.3083,Sabaragamuwa,Sri Lanka
1698,5,Ellawala,6.809945,80.259547,Sabaragamuwa,Sri Lanka
1699,5,Embilipitiya,6.3439,80.8489,Sabaragamuwa,Sri Lanka
1700,5,Eratna,6.7986,80.3784,Sabaragamuwa,Sri Lanka
1701,5,Erepola,6.804277,80.242773,Sabaragamuwa,Sri Lanka
1702,5,Gabbela,6.7167,80.35,Sabaragamuwa,Sri Lanka
1703,5,Gangeyaya,6.7516,80.5927,Sabaragamuwa,Sri Lanka
1704,5,Gawaragiriya,6.6422,80.2667,Sabaragamuwa,Sri Lanka
1705,5,Gillimale,6.729,80.4415,Sabaragamuwa,Sri Lanka
1706,5,Godakawela,6.505599,80.647268,Sabaragamuwa,Sri Lanka
1707,5,Gurubewilagama,6.7,80.5667,Sabaragamuwa,Sri Lanka
1708,5,Halwinna,6.6833,80.7167,Sabaragamuwa,Sri Lanka
1709,5,Handagiriya,6.562839,80.780347,Sabaragamuwa,Sri Lanka
1710,5,Hatangala,6.532527,80.739407,Sabaragamuwa,Sri Lanka
1711,5,Hatarabage,6.65,80.75,Sabaragamuwa,Sri Lanka
1712,5,Hewanakumbura,6.6833,80.7667,Sabaragamuwa,Sri Lanka
1713,5,Hidellana,6.7192,80.3842,Sabaragamuwa,Sri Lanka
1714,5,Hiramadagama,6.533544,80.60045,Sabaragamuwa,Sri Lanka
1715,5,Horewelagoda,6.3917,80.6833,Sabaragamuwa,Sri Lanka
1716,5,Ittakanda,6.403532,80.636458,Sabaragamuwa,Sri Lanka
1717,5,Kahangama,6.704217,80.362927,Sabaragamuwa,Sri Lanka
1718,5,Kahawatta,6.708145,80.303805,Sabaragamuwa,Sri Lanka
1719,5,Kalawana,6.531595,80.407285,Sabaragamuwa,Sri Lanka
1720,5,Kaltota,6.6833,80.6833,Sabaragamuwa,Sri Lanka
1721,5,Kalubululanda,6.6833,80.7667,Sabaragamuwa,Sri Lanka
1722,5,Kananke Bazaar,6.7361,80.4354,Sabaragamuwa,Sri Lanka
1723,5,Kandepuhulpola,6.6833,80.7667,Sabaragamuwa,Sri Lanka
1724,5,Karandana,6.77254,80.206883,Sabaragamuwa,Sri Lanka
1725,5,Karangoda,6.677224,80.368723,Sabaragamuwa,Sri Lanka
1726,5,Kella Junction,6.4,80.6833,Sabaragamuwa,Sri Lanka
1727,5,Keppetipola,6.6833,80.7667,Sabaragamuwa,Sri Lanka
1728,5,Kiriella,6.753583,80.265838,Sabaragamuwa,Sri Lanka
1729,5,Kiriibbanwewa,6.3406,80.7804,Sabaragamuwa,Sri Lanka
1730,5,Kolambageara,6.7516,80.5927,Sabaragamuwa,Sri Lanka
1731,5,Kolombugama,6.5667,80.4833,Sabaragamuwa,Sri Lanka
1732,5,Kolonna,6.404095,80.681552,Sabaragamuwa,Sri Lanka
1733,5,Kudawa,6.757336,80.504485,Sabaragamuwa,Sri Lanka
1734,5,Kuruwita,6.7792,80.3686,Sabaragamuwa,Sri Lanka
1735,5,Lellopitiya,6.655172,80.471348,Sabaragamuwa,Sri Lanka
1736,5,lmaduwa,6.7361,80.4354,Sabaragamuwa,Sri Lanka
1737,5,lmbulpe,6.7159,80.6375,Sabaragamuwa,Sri Lanka
1738,5,Mahagama Colony,6.3406,80.7804,Sabaragamuwa,Sri Lanka
1739,5,Mahawalatenna,6.5833,80.75,Sabaragamuwa,Sri Lanka
1740,5,Makandura Sabara,6.5333,80.6,Sabaragamuwa,Sri Lanka
1741,5,Malwala Junction,6.7,80.4333,Sabaragamuwa,Sri Lanka
1742,5,Malwatta,6.65,80.4167,Sabaragamuwa,Sri Lanka
1743,5,Matuwagalagama,6.7667,80.2333,Sabaragamuwa,Sri Lanka
1744,5,Medagalatur,6.6414,80.2882,Sabaragamuwa,Sri Lanka
1745,5,Meddekanda,6.6833,80.6833,Sabaragamuwa,Sri Lanka
1746,5,Minipura Dumbara,6.5687,80.363,Sabaragamuwa,Sri Lanka
1747,5,Mitipola,6.836923,80.221949,Sabaragamuwa,Sri Lanka
1748,5,Moragala Kirillapone,6.8333,80.3,Sabaragamuwa,Sri Lanka
1749,5,Morahela,6.679967,80.691531,Sabaragamuwa,Sri Lanka
1750,5,Mulendiyawala,6.291657,80.760239,Sabaragamuwa,Sri Lanka
1751,5,Mulgama,6.645942,80.817832,Sabaragamuwa,Sri Lanka
1752,5,Nawalakanda,6.5167,80.3333,Sabaragamuwa,Sri Lanka
1753,5,NawinnaPinnakanda,6.7168,80.4999,Sabaragamuwa,Sri Lanka
1754,5,Niralagama,6.65,80.3667,Sabaragamuwa,Sri Lanka
1755,5,Nivitigala,6.6,80.4553,Sabaragamuwa,Sri Lanka
1756,5,Omalpe,6.327391,80.694691,Sabaragamuwa,Sri Lanka
1757,5,Opanayaka,6.608359,80.625134,Sabaragamuwa,Sri Lanka
1758,5,Padalangala,6.244961,80.916029,Sabaragamuwa,Sri Lanka
1759,5,Pallebedda,6.45,80.7333,Sabaragamuwa,Sri Lanka
1760,5,Pallekanda,6.6333,80.6667,Sabaragamuwa,Sri Lanka
1761,5,Pambagolla,6.7333,80.6833,Sabaragamuwa,Sri Lanka
1762,5,Panamura,6.351417,80.776404,Sabaragamuwa,Sri Lanka
1763,5,Panapola,6.425337,80.445421,Sabaragamuwa,Sri Lanka
1764,5,Paragala,6.601317,80.343575,Sabaragamuwa,Sri Lanka
1765,5,Parakaduwa,6.825482,80.299049,Sabaragamuwa,Sri Lanka
1766,5,Pebotuwa,6.540192,80.452191,Sabaragamuwa,Sri Lanka
1767,5,Pelmadulla,6.620071,80.542243,Sabaragamuwa,Sri Lanka
1768,5,Pinnawala,6.731251,80.672146,Sabaragamuwa,Sri Lanka
1769,5,Pothdeniya,6.8333,80.3,Sabaragamuwa,Sri Lanka
1770,5,Rajawaka,6.609347,80.797987,Sabaragamuwa,Sri Lanka
1771,5,Ranwala,6.553121,80.665495,Sabaragamuwa,Sri Lanka
1772,5,Rassagala,6.695227,80.617304,Sabaragamuwa,Sri Lanka
1773,5,Ratgama,6.7333,80.4833,Sabaragamuwa,Sri Lanka
1774,5,Ratna Hangamuwa,6.65,80.3667,Sabaragamuwa,Sri Lanka
1775,5,Ratnapura,6.677603,80.405592,Sabaragamuwa,Sri Lanka
1776,5,Sewanagala,6.3406,80.7804,Sabaragamuwa,Sri Lanka
1777,5,Sri Palabaddala,6.800198,80.476202,Sabaragamuwa,Sri Lanka
1778,5,Sudagala,6.7833,80.4,Sabaragamuwa,Sri Lanka
1779,5,Talakolahinna,6.5844,80.7332,Sabaragamuwa,Sri Lanka
1780,5,Tanjantenna,6.6361,80.8536,Sabaragamuwa,Sri Lanka
1781,5,Teppanawa,6.75,80.3167,Sabaragamuwa,Sri Lanka
1782,5,Tunkama,6.2833,80.8833,Sabaragamuwa,Sri Lanka
1783,5,Udakarawita,6.7317,80.4287,Sabaragamuwa,Sri Lanka
1784,5,Udaniriella,6.65,80.3667,Sabaragamuwa,Sri Lanka
1785,5,Udawalawe,6.7516,80.5927,Sabaragamuwa,Sri Lanka
1786,5,Ullinduwawa,6.367322,80.631196,Sabaragamuwa,Sri Lanka
1787,5,Veddagala,6.45,80.4333,Sabaragamuwa,Sri Lanka
1788,5,Vijeriya,6.4,80.6333,Sabaragamuwa,Sri Lanka
1789,5,Waleboda,6.726367,80.64106,Sabaragamuwa,Sri Lanka
1790,5,Watapotha,6.577958,80.510709,Sabaragamuwa,Sri Lanka
1791,5,Waturawa,6.4833,80.4333,Sabaragamuwa,Sri Lanka
1792,5,Weligepola,6.567212,80.707078,Sabaragamuwa,Sri Lanka
1793,5,Welipathayaya,6.6833,80.6833,Sabaragamuwa,Sri Lanka
1794,5,Wikiliya,6.6203,80.7467,Sabaragamuwa,Sri Lanka
1,6,Akkaraipattu,7.2167,81.85,Eastern,Sri Lanka
2,6,Ambagahawatta,7.4,81.3,Eastern,Sri Lanka
3,6,Ampara,7.2833,81.6667,Eastern,Sri Lanka
4,6,Bakmitiyawa,7.026268,81.633832,Eastern,Sri Lanka
5,6,Deegawapiya,7.2833,81.6667,Eastern,Sri Lanka
6,6,Devalahinda,7.1889,81.5778,Eastern,Sri Lanka
7,6,Digamadulla Weeragoda,7.2833,81.6667,Eastern,Sri Lanka
8,6,Dorakumbura,7.358849,81.280133,Eastern,Sri Lanka
9,6,Gonagolla,7.449853,81.618014,Eastern,Sri Lanka
10,6,Hulannuge,7.4,81.3,Eastern,Sri Lanka
11,6,Kalmunai,7.413897,81.826718,Eastern,Sri Lanka
12,6,Kannakipuram,7.2167,81.85,Eastern,Sri Lanka
13,6,Karativu,7.3833,81.8333,Eastern,Sri Lanka
14,6,Kekirihena,7.490724,81.310836,Eastern,Sri Lanka
15,6,Koknahara,7.184832,81.555806,Eastern,Sri Lanka
16,6,Kolamanthalawa,7.351733,81.249913,Eastern,Sri Lanka
17,6,Komari,6.976958,81.78883,Eastern,Sri Lanka
18,6,Lahugala,7.415566,81.33954,Eastern,Sri Lanka
19,6,lmkkamam,7.1125,81.8542,Eastern,Sri Lanka
20,6,Mahaoya,7.535248,81.351145,Eastern,Sri Lanka
21,6,Marathamune,7.45,81.8167,Eastern,Sri Lanka
22,6,Namaloya,7.1889,81.5778,Eastern,Sri Lanka
23,6,Navithanveli,7.4333,81.7833,Eastern,Sri Lanka
24,6,Nintavur,7.35,81.85,Eastern,Sri Lanka
25,6,Oluvil,7.2833,81.85,Eastern,Sri Lanka
26,6,Padiyatalawa,7.4,81.2333,Eastern,Sri Lanka
27,6,Pahalalanda,7.21752,81.578714,Eastern,Sri Lanka
28,6,Panama,6.812201,81.712237,Eastern,Sri Lanka
29,6,Pannalagama,7.0667,81.6167,Eastern,Sri Lanka
30,6,Paragahakele,7.25669,81.609526,Eastern,Sri Lanka
31,6,Periyaneelavanai,7.434002,81.814169,Eastern,Sri Lanka
32,6,Polwaga Janapadaya,7.1889,81.5778,Eastern,Sri Lanka
33,6,Pottuvil,6.8667,81.8333,Eastern,Sri Lanka
34,6,Sainthamaruthu,7.3833,81.8333,Eastern,Sri Lanka
35,6,Samanthurai,7.3833,81.8333,Eastern,Sri Lanka
36,6,Serankada,7.464517,81.263599,Eastern,Sri Lanka
37,6,Tempitiya,7.610374,81.429907,Eastern,Sri Lanka
38,6,Thambiluvil,7.132227,81.819074,Eastern,Sri Lanka
39,6,Tirukovil,7.1167,81.85,Eastern,Sri Lanka
40,6,Uhana,7.363281,81.637746,Eastern,Sri Lanka
41,6,Wadinagala,7.127849,81.56922,Eastern,Sri Lanka
42,6,Wanagamuwa,7.1125,81.8542,Eastern,Sri Lanka
287,6,Addalaichenai,7.4833,81.75,Eastern,Sri Lanka
288,6,Ampilanthurai,7.8597,81.4411,Eastern,Sri Lanka
289,6,Araipattai,7.667705,81.725335,Eastern,Sri Lanka
290,6,Ayithiyamalai,7.670934,81.574798,Eastern,Sri Lanka
291,6,Bakiella,7.5083,81.7583,Eastern,Sri Lanka
292,6,Batticaloa,7.7167,81.7,Eastern,Sri Lanka
293,6,Cheddipalayam,7.575161,81.783189,Eastern,Sri Lanka
294,6,Chenkaladi,7.7833,81.6,Eastern,Sri Lanka
295,6,Eravur,7.768518,81.619817,Eastern,Sri Lanka
296,6,Kaluwanchikudi,7.5167,81.7833,Eastern,Sri Lanka
297,6,Kaluwankemy,7.8,81.5667,Eastern,Sri Lanka
298,6,Kannankudah,7.675505,81.674125,Eastern,Sri Lanka
299,6,Karadiyanaru,7.689478,81.531117,Eastern,Sri Lanka
300,6,Kathiraveli,8.243933,81.360298,Eastern,Sri Lanka
301,6,Kattankudi,7.675,81.73,Eastern,Sri Lanka
302,6,Kiran,7.866841,81.529737,Eastern,Sri Lanka
303,6,Kirankulam,7.615628,81.764245,Eastern,Sri Lanka
304,6,Koddaikallar,7.6389,81.6639,Eastern,Sri Lanka
305,6,Kokkaddichcholai,7.8597,81.4411,Eastern,Sri Lanka
306,6,Kurukkalmadam,7.594069,81.77497,Eastern,Sri Lanka
307,6,Mandur,7.482114,81.762407,Eastern,Sri Lanka
308,6,Miravodai,7.9,81.5167,Eastern,Sri Lanka
309,6,Murakottanchanai,7.8667,81.5333,Eastern,Sri Lanka
310,6,Navagirinagar,7.525,81.725,Eastern,Sri Lanka
311,6,Navatkadu,7.5833,81.7167,Eastern,Sri Lanka
312,6,Oddamavadi,7.9167,81.5167,Eastern,Sri Lanka
313,6,Palamunai,7.4833,81.75,Eastern,Sri Lanka
314,6,Pankudavely,7.75,81.5667,Eastern,Sri Lanka
315,6,Periyaporativu,7.536243,81.764557,Eastern,Sri Lanka
316,6,Periyapullumalai,7.561255,81.47434,Eastern,Sri Lanka
317,6,Pillaiyaradi,7.75,81.6333,Eastern,Sri Lanka
318,6,Punanai,7.9667,81.3833,Eastern,Sri Lanka
319,6,Thannamunai,7.76355,81.645852,Eastern,Sri Lanka
320,6,Thettativu,7.5833,81.7833,Eastern,Sri Lanka
321,6,Thikkodai,7.525269,81.684177,Eastern,Sri Lanka
322,6,Thirupalugamam,7.525,81.725,Eastern,Sri Lanka
323,6,Unnichchai,7.6167,81.55,Eastern,Sri Lanka
324,6,Vakaneri,7.9167,81.4333,Eastern,Sri Lanka
325,6,Vakarai,8.165968,81.415623,Eastern,Sri Lanka
326,6,Valaichenai,7.7,81.6,Eastern,Sri Lanka
327,6,Vantharumoolai,7.807445,81.591476,Eastern,Sri Lanka
328,6,Vellavely,7.5,81.7333,Eastern,Sri Lanka
1795,6,Agbopura,8.330575,80.97191,Eastern,Sri Lanka
1796,6,Buckmigama,8.6667,80.95,Eastern,Sri Lanka
1797,6,China Bay,8.561664,81.187386,Eastern,Sri Lanka
1798,6,Dehiwatte,8.4458,81.2875,Eastern,Sri Lanka
1799,6,Echchilampattai,8.4458,81.2875,Eastern,Sri Lanka
1800,6,Galmetiyawa,8.3683,81.0281,Eastern,Sri Lanka
1801,6,Gomarankadawala,8.677731,80.960417,Eastern,Sri Lanka
1802,6,Kaddaiparichchan,8.459198,81.278164,Eastern,Sri Lanka
1803,6,Kallar,8.2833,81.2667,Eastern,Sri Lanka
1804,6,Kanniya,8.6333,81.0167,Eastern,Sri Lanka
1805,6,Kantalai,8.365483,80.966897,Eastern,Sri Lanka
1806,6,Kantalai Sugar Factory,8.3683,81.0281,Eastern,Sri Lanka
1807,6,Kiliveddy,8.354092,81.275605,Eastern,Sri Lanka
1808,6,Kinniya,8.497717,81.179214,Eastern,Sri Lanka
1809,6,Kuchchaveli,8.792709,81.036113,Eastern,Sri Lanka
1810,6,Kumburupiddy,8.7333,81.15,Eastern,Sri Lanka
1811,6,Kurinchakemy,8.4989,81.1897,Eastern,Sri Lanka
1812,6,Lankapatuna,8.4458,81.2875,Eastern,Sri Lanka
1813,6,Mahadivulwewa,8.613863,80.9518,Eastern,Sri Lanka
1814,6,Maharugiramam,8.4989,81.1897,Eastern,Sri Lanka
1815,6,Mallikativu,8.4458,81.2875,Eastern,Sri Lanka
1816,6,Mawadichenai,8.4458,81.2875,Eastern,Sri Lanka
1817,6,Mullipothana,8.3683,81.0281,Eastern,Sri Lanka
1818,6,Mutur,8.45,81.2667,Eastern,Sri Lanka
1819,6,Neelapola,8.4458,81.2875,Eastern,Sri Lanka
1820,6,Nilaveli,8.658756,81.148516,Eastern,Sri Lanka
1821,6,Pankulam,8.6333,81.0167,Eastern,Sri Lanka
1822,6,Pulmoddai,8.9333,80.9833,Eastern,Sri Lanka
1823,6,Rottawewa,8.6333,81.0167,Eastern,Sri Lanka
1824,6,Sampaltivu,8.6167,81.2,Eastern,Sri Lanka
1825,6,Sampoor,8.493354,81.284828,Eastern,Sri Lanka
1826,6,Serunuwara,8.4458,81.2875,Eastern,Sri Lanka
1827,6,Seruwila,8.4458,81.2875,Eastern,Sri Lanka
1828,6,Sirajnagar,8.3683,81.0281,Eastern,Sri Lanka
1829,6,Somapura,8.4458,81.2875,Eastern,Sri Lanka
1830,6,Tampalakamam,8.4925,81.0964,Eastern,Sri Lanka
1831,6,Thuraineelavanai,8.2833,81.2667,Eastern,Sri Lanka
1832,6,Tiriyayi,8.7444,81.15,Eastern,Sri Lanka
1833,6,Toppur,8.4,81.3167,Eastern,Sri Lanka
1834,6,Trincomalee,8.5667,81.2333,Eastern,Sri Lanka
1835,6,Wanela,8.3683,81.0281,Eastern,Sri Lanka
173,7,Akkarasiyaya,6.7792,80.9208,Uva,Sri Lanka
174,7,Aluketiyawa,7.317155,81.127134,Uva,Sri Lanka
175,7,Aluttaramma,7.2167,81.0667,Uva,Sri Lanka
176,7,Ambadandegama,6.81591,81.056492,Uva,Sri Lanka
177,7,Ambagasdowa,6.928519,80.892126,Uva,Sri Lanka
178,7,Arawa,7.162769,81.07755,Uva,Sri Lanka
179,7,Arawakumbura,7.084925,81.198802,Uva,Sri Lanka
180,7,Arawatta,7.328715,81.036976,Uva,Sri Lanka
181,7,Atakiriya,7.0667,81.1056,Uva,Sri Lanka
182,7,Badulla,6.995365,81.048438,Uva,Sri Lanka
183,7,Baduluoya,7.151852,81.023867,Uva,Sri Lanka
184,7,Ballaketuwa,6.862905,81.097249,Uva,Sri Lanka
185,7,Bambarapana,7.1167,81.0375,Uva,Sri Lanka
186,7,Bandarawela,6.828867,80.990898,Uva,Sri Lanka
187,7,Beramada,7.055713,80.987238,Uva,Sri Lanka
188,7,Bibilegama,6.887473,81.141268,Uva,Sri Lanka
189,7,Boragas,6.901625,80.840162,Uva,Sri Lanka
190,7,Boralanda,6.828637,80.881603,Uva,Sri Lanka
191,7,Bowela,6.95,80.9333,Uva,Sri Lanka
192,7,Central Camp,7.3589,81.1759,Uva,Sri Lanka
193,7,Damanewela,7.2125,81.0583,Uva,Sri Lanka
194,7,Dambana,7.3583,81.1083,Uva,Sri Lanka
195,7,Dehiattakandiya,7.2125,81.0583,Uva,Sri Lanka
196,7,Demodara,6.899055,81.053273,Uva,Sri Lanka
197,7,Diganatenna,6.8667,80.9667,Uva,Sri Lanka
198,7,Dikkapitiya,6.7381,80.9669,Uva,Sri Lanka
199,7,Dimbulana,7.006897,80.948431,Uva,Sri Lanka
200,7,Divulapelessa,7.2167,81.0667,Uva,Sri Lanka
201,7,Diyatalawa,6.8,80.9667,Uva,Sri Lanka
202,7,Dulgolla,6.819618,81.012115,Uva,Sri Lanka
203,7,Ekiriyankumbura,7.269736,81.226709,Uva,Sri Lanka
204,7,Ella,6.874485,81.050937,Uva,Sri Lanka
205,7,Ettampitiya,6.9342,80.9853,Uva,Sri Lanka
206,7,Galauda,7.037347,80.981759,Uva,Sri Lanka
207,7,Galporuyaya,7.4,81.05,Uva,Sri Lanka
208,7,Gawarawela,6.897394,81.069668,Uva,Sri Lanka
209,7,Girandurukotte,7.4,81.05,Uva,Sri Lanka
210,7,Godunna,7.071959,80.975003,Uva,Sri Lanka
211,7,Gurutalawa,6.8431,80.9228,Uva,Sri Lanka
212,7,Haldummulla,6.77061,80.884385,Uva,Sri Lanka
213,7,Hali Ela,6.95,81.0333,Uva,Sri Lanka
214,7,Hangunnawa,6.948019,80.871427,Uva,Sri Lanka
215,7,Haputale,6.7667,80.9667,Uva,Sri Lanka
216,7,Hebarawa,7.2167,81.0667,Uva,Sri Lanka
217,7,Heeloya,6.8212,80.9407,Uva,Sri Lanka
218,7,Helahalpe,6.8212,80.9407,Uva,Sri Lanka
219,7,Helapupula,6.8556,81.0722,Uva,Sri Lanka
220,7,Hopton,6.9594,81.1552,Uva,Sri Lanka
221,7,Idalgashinna,6.7833,80.9,Uva,Sri Lanka
222,7,Kahataruppa,7.023705,81.105188,Uva,Sri Lanka
223,7,Kalugahakandura,7.123675,81.094178,Uva,Sri Lanka
224,7,Kalupahana,6.770298,80.854521,Uva,Sri Lanka
225,7,Kebillawela,6.816937,80.993072,Uva,Sri Lanka
226,7,Kendagolla,6.990765,81.110073,Uva,Sri Lanka
227,7,Keselpotha,7.32819,81.083285,Uva,Sri Lanka
228,7,Ketawatta,7.103503,81.080813,Uva,Sri Lanka
229,7,Kiriwanagama,6.971183,80.91551,Uva,Sri Lanka
230,7,Koslanda,6.759935,81.027417,Uva,Sri Lanka
231,7,Kuruwitenna,7.2167,81.0667,Uva,Sri Lanka
232,7,Kuttiyagolla,7.0167,81.0833,Uva,Sri Lanka
233,7,Landewela,7.002113,81.000496,Uva,Sri Lanka
234,7,Liyangahawela,6.817452,81.032456,Uva,Sri Lanka
235,7,Lunugala,7.041299,81.199335,Uva,Sri Lanka
236,7,Lunuwatta,6.953933,80.917059,Uva,Sri Lanka
237,7,Madulsima,7.045064,81.133375,Uva,Sri Lanka
238,7,Mahiyanganaya,7.2444,81.1167,Uva,Sri Lanka
239,7,Makulella,6.8212,80.9407,Uva,Sri Lanka
240,7,Malgoda,7.4,81.05,Uva,Sri Lanka
241,7,Mapakadawewa,7.3,81.1167,Uva,Sri Lanka
242,7,Maspanna,7.024427,80.942159,Uva,Sri Lanka
243,7,Maussagolla,6.898433,81.147817,Uva,Sri Lanka
244,7,Mawanagama,7.2125,81.0583,Uva,Sri Lanka
245,7,Medawela Udukinda,6.846,80.9279,Uva,Sri Lanka
246,7,Meegahakiula,7.0833,80.9833,Uva,Sri Lanka
247,7,Metigahatenna,6.9667,81.0833,Uva,Sri Lanka
248,7,Mirahawatta,6.8817,80.9347,Uva,Sri Lanka
249,7,Miriyabedda,6.9167,81.15,Uva,Sri Lanka
250,7,Nawamedagama,7.2125,81.0583,Uva,Sri Lanka
251,7,Nelumgama,7,81.0917,Uva,Sri Lanka
252,7,Nikapotha,6.740622,80.97083,Uva,Sri Lanka
253,7,Nugatalawa,6.9,80.8833,Uva,Sri Lanka
254,7,Ohiya,6.821352,80.841789,Uva,Sri Lanka
255,7,Pahalarathkinda,7.4,81.05,Uva,Sri Lanka
256,7,Pallekiruwa,7.007551,81.227033,Uva,Sri Lanka
257,7,Passara,6.935017,81.151166,Uva,Sri Lanka
258,7,Pattiyagedara,6.8742,80.9507,Uva,Sri Lanka
259,7,Pelagahatenna,6.9594,81.1552,Uva,Sri Lanka
260,7,Perawella,6.943148,80.84264,Uva,Sri Lanka
261,7,Pitamaruwa,7.106546,81.135882,Uva,Sri Lanka
262,7,Pitapola,6.803692,80.884474,Uva,Sri Lanka
263,7,Puhulpola,6.907145,80.931109,Uva,Sri Lanka
264,7,Rajagalatenna,7.5458,81.125,Uva,Sri Lanka
265,7,Ratkarawwa,6.8,80.9167,Uva,Sri Lanka
266,7,Ridimaliyadda,7.2333,81.1,Uva,Sri Lanka
267,7,Silmiyapura,6.912388,80.843988,Uva,Sri Lanka
268,7,Sirimalgoda,7.003857,81.073671,Uva,Sri Lanka
269,7,Siripura,7.2125,81.0583,Uva,Sri Lanka
270,7,Sorabora Colony,7.3583,81.1083,Uva,Sri Lanka
271,7,Soragune,6.8333,80.8778,Uva,Sri Lanka
272,7,Soranatota,7.0167,81.05,Uva,Sri Lanka
273,7,Taldena,7.0833,81.05,Uva,Sri Lanka
274,7,Timbirigaspitiya,7.0333,81.05,Uva,Sri Lanka
275,7,Uduhawara,6.94706,80.85877,Uva,Sri Lanka
276,7,Uraniya,7.237143,81.102818,Uva,Sri Lanka
277,7,Uva Karandagolla,6.8333,81.0667,Uva,Sri Lanka
278,7,Uva Mawelagama,6.7333,81.0167,Uva,Sri Lanka
279,7,Uva Tenna,6.8333,80.8778,Uva,Sri Lanka
280,7,Uva Tissapura,7.3,81.1167,Uva,Sri Lanka
281,7,Welimada,6.906059,80.913222,Uva,Sri Lanka
282,7,Werunketagoda,7.5458,81.125,Uva,Sri Lanka
283,7,Wewatta,7.337729,81.201255,Uva,Sri Lanka
284,7,Wineethagama,7.029,80.937,Uva,Sri Lanka
285,7,Yalagamuwa,7.047834,80.950541,Uva,Sri Lanka
286,7,Yalwela,7.2667,81.15,Uva,Sri Lanka
1431,7,Ayiwela,7.1,81.2333,Uva,Sri Lanka
1432,7,Badalkumbura,6.893287,81.234346,Uva,Sri Lanka
1433,7,Baduluwela,7.11307,81.435299,Uva,Sri Lanka
1434,7,Bakinigahawela,6.9333,81.2833,Uva,Sri Lanka
1435,7,Balaharuwa,6.520177,81.058519,Uva,Sri Lanka
1436,7,Bibile,7.1667,81.2167,Uva,Sri Lanka
